CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Offshore,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Offshore,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Offshore,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Offshore,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Offshore,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Offshore,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2024-01-15 19:15:00+01:00,0.0,2388.0,,,,,,,0.0,5007.0,21347.0,,,,,,,,,9.0,12081.0,0.0,2120.0,,,,,,0.0,74.0,0.0,147.0,,,,,,,,,,,,,,,,,,0.0,1325.0,2806.0,,,,,,,,,,,,,,,,,,,,,3.0,1322.0,,,,,,,,,,,
2024-01-15 19:30:00+01:00,0.0,2376.0,,,,,,,0.0,5012.0,21057.0,,,,,,,,,6.0,11994.0,0.0,2139.0,,,,,,0.0,74.0,0.0,146.0,,,,,,,,,,,,,,,,,,0.0,1320.0,2783.0,,,,,,,,,,,,,,,,,,,,,3.0,1321.0,,,,,,,,,,,
2024-01-15 19:45:00+01:00,0.0,2364.0,,,,,,,0.0,5016.0,20789.0,,,,,,,,,6.0,11907.0,0.0,2155.0,,,,,,0.0,74.0,0.0,146.0,,,,,,,,,,,,,,,,,,0.0,1316.0,2760.0,,,,,,,,,,,,,,,,,,,,,3.0,1320.0,,,,,,,,,,,
2024-01-15 20:00:00+01:00,0.0,2348.0,0.0,1995.0,988.0,0.0,492.0,0.0,0.0,5019.0,20546.0,0.0,379.0,191.0,0.0,703.0,195.0,0.0,167.0,6.0,11819.0,0.0,2166.0,0.0,204.0,4483.0,0.0,2523.0,0.0,67.0,0.0,146.0,0.0,642.0,0.0,57.0,0.0,1193.0,0.0,15.0,0.0,500.0,0.0,960.0,0.0,2484.0,0.0,479.0,32.0,0.0,1312.0,2737.0,0.0,0.0,81.0,0.0,0.0,89.0,0.0,0.0,258.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,7221.0,0.0,2.0,1243.0,3.0,1308.0,0.0,1116.0,0.0,1994.0,0.0,1478.0,0.0,1103.0,2.0,0.0,1.0
2024-01-15 20:15:00+01:00,0.0,2324.0,,,,,,,0.0,5009.0,20318.0,,,,,,,,,8.0,11735.0,0.0,2177.0,,,,,,0.0,67.0,0.0,147.0,,,,,,,,,,,,,,,,,,0.0,1306.0,2711.0,,,,,,,,,,,,,,,,,,,,,3.0,1308.0,,,,,,,,,,,
2024-01-15 20:30:00+01:00,0.0,2304.0,,,,,,,0.0,4991.0,20064.0,,,,,,,,,10.0,11652.0,0.0,2186.0,,,,,,0.0,67.0,0.0,147.0,,,,,,,,,,,,,,,,,,0.0,1300.0,2683.0,,,,,,,,,,,,,,,,,,,,,3.0,1308.0,,,,,,,,,,,
2024-01-15 20:45:00+01:00,0.0,2284.0,,,,,,,0.0,4980.0,19792.0,,,,,,,,,13.0,11568.0,0.0,2193.0,,,,,,0.0,67.0,0.0,148.0,,,,,,,,,,,,,,,,,,0.0,1293.0,2657.0,,,,,,,,,,,,,,,,,,,,,3.0,1307.0,,,,,,,,,,,
2024-01-15 21:00:00+01:00,0.0,2268.0,0.0,1883.0,919.0,0.0,531.0,0.0,0.0,4957.0,19519.0,0.0,368.0,165.0,0.0,664.0,159.0,0.0,174.0,17.0,11498.0,0.0,2195.0,0.0,217.0,4356.0,0.0,2547.0,0.0,69.0,0.0,149.0,0.0,643.0,0.0,56.0,0.0,1188.0,0.0,13.0,0.0,514.0,0.0,882.0,0.0,2528.0,0.0,578.0,39.0,0.0,1287.0,2630.0,0.0,0.0,72.0,0.0,0.0,85.0,0.0,0.0,358.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,6972.0,0.0,3.0,1210.0,3.0,1297.0,0.0,1149.0,0.0,1942.0,0.0,1401.0,0.0,1018.0,2.0,0.0,1.0
2024-01-15 21:15:00+01:00,0.0,2268.0,,,,,,,0.0,4915.0,19279.0,,,,,,,,,19.0,11403.0,0.0,2198.0,,,,,,0.0,69.0,0.0,151.0,,,,,,,,,,,,,,,,,,0.0,1281.0,2600.0,,,,,,,,,,,,,,,,,,,,,3.0,1298.0,,,,,,,,,,,
2024-01-15 21:30:00+01:00,0.0,2268.0,,,,,,,0.0,4875.0,19033.0,,,,,,,,,21.0,11297.0,0.0,2203.0,,,,,,0.0,69.0,0.0,153.0,,,,,,,,,,,,,,,,,,0.0,1275.0,2565.0,,,,,,,,,,,,,,,,,,,,,3.0,1298.0,,,,,,,,,,,
2024-01-15 21:45:00+01:00,0.0,2268.0,,,,,,,0.0,4827.0,18778.0,,,,,,,,,22.0,11183.0,0.0,2203.0,,,,,,0.0,69.0,0.0,155.0,,,,,,,,,,,,,,,,,,0.0,1269.0,2534.0,,,,,,,,,,,,,,,,,,,,,3.0,1299.0,,,,,,,,,,,
2024-01-15 22:00:00+01:00,0.0,2268.0,0.0,1740.0,866.0,0.0,527.0,0.0,0.0,4822.0,18442.0,0.0,358.0,161.0,0.0,629.0,125.0,0.0,188.0,23.0,11068.0,0.0,2195.0,0.0,162.0,4229.0,0.0,2543.0,0.0,83.0,0.0,158.0,0.0,646.0,0.0,54.0,0.0,1169.0,0.0,12.0,0.0,532.0,0.0,810.0,0.0,2573.0,0.0,650.0,49.0,0.0,1264.0,2503.0,0.0,0.0,64.0,0.0,0.0,81.0,0.0,0.0,425.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,6715.0,0.0,4.0,1207.0,3.0,1277.0,0.0,1172.0,0.0,1837.0,0.0,1325.0,0.0,936.0,1.0,0.0,1.0
2024-01-15 22:15:00+01:00,0.0,2284.0,,,,,,,0.0,4779.0,18274.0,,,,,,,,,24.0,10946.0,0.0,2198.0,,,,,,0.0,83.0,0.0,161.0,,,,,,,,,,,,,,,,,,0.0,1260.0,2476.0,,,,,,,,,,,,,,,,,,,,,3.0,1277.0,,,,,,,,,,,
2024-01-15 22:30:00+01:00,0.0,2296.0,,,,,,,0.0,4735.0,18117.0,,,,,,,,,27.0,10823.0,0.0,2207.0,,,,,,0.0,83.0,0.0,165.0,,,,,,,,,,,,,,,,,,0.0,1258.0,2455.0,,,,,,,,,,,,,,,,,,,,,3.0,1277.0,,,,,,,,,,,
2024-01-15 22:45:00+01:00,0.0,2308.0,,,,,,,0.0,4687.0,17951.0,,,,,,,,,29.0,10704.0,0.0,2226.0,,,,,,0.0,83.0,0.0,169.0,,,,,,,,,,,,,,,,,,0.0,1256.0,2433.0,,,,,,,,,,,,,,,,,,,,,3.0,1277.0,,,,,,,,,,,
2024-01-15 23:00:00+01:00,0.0,2332.0,0.0,1631.0,825.0,0.0,481.0,0.0,0.0,4637.0,17804.0,0.0,352.0,155.0,0.0,578.0,89.0,0.0,190.0,35.0,10572.0,0.0,2262.0,0.0,173.0,4011.0,0.0,2490.0,0.0,111.0,0.0,172.0,0.0,645.0,0.0,49.0,0.0,1133.0,0.0,13.0,0.0,554.0,0.0,746.0,0.0,2582.0,0.0,705.0,55.0,0.0,1254.0,2410.0,0.0,0.0,58.0,0.0,0.0,77.0,0.0,0.0,466.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,6450.0,0.0,4.0,1223.0,3.0,1236.0,0.0,1167.0,0.0,1692.0,0.0,1253.0,0.0,865.0,2.0,0.0,1.0
2024-01-15 23:15:00+01:00,0.0,2352.0,,,,,,,0.0,4559.0,17703.0,,,,,,,,,34.0,10471.0,0.0,2280.0,,,,,,0.0,111.0,0.0,174.0,,,,,,,,,,,,,,,,,,0.0,1251.0,2389.0,,,,,,,,,,,,,,,,,,,,,3.0,1235.0,,,,,,,,,,,
2024-01-15 23:30:00+01:00,0.0,2368.0,,,,,,,0.0,4482.0,17603.0,,,,,,,,,32.0,10383.0,0.0,2287.0,,,,,,0.0,111.0,0.0,176.0,,,,,,,,,,,,,,,,,,0.0,1247.0,2372.0,,,,,,,,,,,,,,,,,,,,,3.0,1235.0,,,,,,,,,,,
2024-01-15 23:45:00+01:00,0.0,2384.0,,,,,,,0.0,4413.0,17499.0,,,,,,,,,28.0,10307.0,0.0,2291.0,,,,,,0.0,111.0,0.0,178.0,,,,,,,,,,,,,,,,,,0.0,1243.0,2356.0,,,,,,,,,,,,,,,,,,,,,3.0,1234.0,,,,,,,,,,,
2024-01-16 00:00:00+01:00,0.0,3040.0,0.0,957.0,762.0,0.0,462.0,0.0,0.0,3982.0,16335.0,0.0,393.0,244.0,0.0,118.0,31.0,0.0,188.0,17.0,10161.0,0.0,1791.0,0.0,137.0,3095.0,0.0,2446.0,0.0,110.0,0.0,180.0,0.0,617.0,0.0,46.0,0.0,1001.0,0.0,11.0,0.0,468.0,0.0,617.0,0.0,2522.0,0.0,660.0,62.0,0.0,1157.0,2535.0,0.0,0.0,40.0,0.0,0.0,75.0,0.0,0.0,397.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,5282.0,0.0,3.0,1910.0,2.0,1178.0,0.0,1069.0,0.0,1484.0,0.0,1178.0,0.0,696.0,2.0,0.0,1.0
2024-01-16 00:15:00+01:00,0.0,3048.0,,,,,,,0.0,4016.0,16465.0,,,,,,,,,18.0,10158.0,0.0,1794.0,,,,,,0.0,110.0,0.0,181.0,,,,,,,,,,,,,,,,,,0.0,1137.0,2495.0,,,,,,,,,,,,,,,,,,,,,2.0,1178.0,,,,,,,,,,,
2024-01-16 00:30:00+01:00,0.0,3052.0,,,,,,,0.0,4056.0,16583.0,,,,,,,,,19.0,10153.0,0.0,1799.0,,,,,,0.0,110.0,0.0,181.0,,,,,,,,,,,,,,,,,,0.0,1111.0,2453.0,,,,,,,,,,,,,,,,,,,,,2.0,1177.0,,,,,,,,,,,
2024-01-16 00:45:00+01:00,0.0,3052.0,,,,,,,0.0,4087.0,16696.0,,,,,,,,,19.0,10145.0,0.0,1811.0,,,,,,0.0,110.0,0.0,181.0,,,,,,,,,,,,,,,,,,0.0,1085.0,2411.0,,,,,,,,,,,,,,,,,,,,,2.0,1177.0,,,,,,,,,,,
2024-01-16 01:00:00+01:00,0.0,3060.0,0.0,715.0,727.0,0.0,416.0,0.0,0.0,4133.0,16798.0,0.0,363.0,286.0,0.0,81.0,24.0,0.0,190.0,20.0,10135.0,0.0,1835.0,0.0,130.0,2797.0,0.0,2373.0,0.0,143.0,0.0,181.0,0.0,610.0,0.0,41.0,0.0,918.0,0.0,10.0,0.0,457.0,0.0,616.0,0.0,2407.0,0.0,721.0,63.0,0.0,1059.0,2369.0,0.0,0.0,36.0,0.0,0.0,60.0,0.0,0.0,502.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,4895.0,0.0,5.0,1907.0,2.0,1113.0,0.0,1078.0,0.0,1274.0,0.0,1080.0,0.0,647.0,2.0,0.0,1.0
2024-01-16 01:15:00+01:00,0.0,3064.0,,,,,,,0.0,4187.0,16901.0,,,,,,,,,20.0,10126.0,0.0,1848.0,,,,,,0.0,143.0,0.0,180.0,,,,,,,,,,,,,,,,,,0.0,1039.0,2327.0,,,,,,,,,,,,,,,,,,,,,2.0,1113.0,,,,,,,,,,,
2024-01-16 01:30:00+01:00,0.0,3076.0,,,,,,,0.0,4250.0,16988.0,,,,,,,,,21.0,10118.0,0.0,1855.0,,,,,,0.0,143.0,0.0,180.0,,,,,,,,,,,,,,,,,,0.0,1026.0,2286.0,,,,,,,,,,,,,,,,,,,,,2.0,1113.0,,,,,,,,,,,
2024-01-16 01:45:00+01:00,0.0,3092.0,,,,,,,0.0,4302.0,17070.0,,,,,,,,,21.0,10113.0,0.0,1858.0,,,,,,0.0,143.0,0.0,179.0,,,,,,,,,,,,,,,,,,0.0,1012.0,2241.0,,,,,,,,,,,,,,,,,,,,,2.0,1113.0,,,,,,,,,,,
2024-01-16 02:00:00+01:00,0.0,3112.0,0.0,501.0,685.0,0.0,405.0,0.0,0.0,4341.0,17181.0,0.0,358.0,273.0,0.0,59.0,23.0,0.0,194.0,22.0,10102.0,0.0,1856.0,0.0,132.0,2556.0,0.0,2267.0,0.0,210.0,0.0,178.0,0.0,600.0,0.0,33.0,0.0,835.0,0.0,8.0,0.0,450.0,0.0,660.0,0.0,2292.0,0.0,744.0,63.0,0.0,999.0,2201.0,0.0,0.0,35.0,0.0,0.0,50.0,0.0,0.0,575.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,4569.0,0.0,8.0,1983.0,2.0,1061.0,0.0,1110.0,0.0,1062.0,0.0,980.0,0.0,603.0,2.0,0.0,1.0
2024-01-16 02:15:00+01:00,0.0,3120.0,,,,,,,0.0,4349.0,17299.0,,,,,,,,,22.0,10104.0,0.0,1857.0,,,,,,0.0,210.0,0.0,178.0,,,,,,,,,,,,,,,,,,0.0,985.0,2157.0,,,,,,,,,,,,,,,,,,,,,2.0,1060.0,,,,,,,,,,,
2024-01-16 02:30:00+01:00,0.0,3128.0,,,,,,,0.0,4351.0,17395.0,,,,,,,,,22.0,10109.0,0.0,1861.0,,,,,,0.0,210.0,0.0,177.0,,,,,,,,,,,,,,,,,,0.0,971.0,2112.0,,,,,,,,,,,,,,,,,,,,,2.0,1059.0,,,,,,,,,,,
2024-01-16 02:45:00+01:00,0.0,3136.0,,,,,,,0.0,4361.0,17488.0,,,,,,,,,21.0,10119.0,0.0,1861.0,,,,,,0.0,210.0,0.0,176.0,,,,,,,,,,,,,,,,,,0.0,957.0,2069.0,,,,,,,,,,,,,,,,,,,,,2.0,1058.0,,,,,,,,,,,
2024-01-16 03:00:00+01:00,0.0,3140.0,0.0,360.0,625.0,0.0,379.0,0.0,0.0,4362.0,17553.0,0.0,336.0,271.0,0.0,47.0,25.0,0.0,198.0,22.0,10128.0,0.0,1855.0,0.0,137.0,2319.0,0.0,2186.0,0.0,299.0,0.0,175.0,0.0,587.0,0.0,27.0,0.0,733.0,0.0,8.0,0.0,435.0,0.0,718.0,0.0,2130.0,0.0,748.0,63.0,0.0,943.0,2024.0,0.0,0.0,37.0,0.0,0.0,54.0,0.0,0.0,617.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,4360.0,0.0,11.0,2089.0,2.0,1062.0,0.0,1100.0,0.0,883.0,0.0,884.0,0.0,570.0,2.0,0.0,1.0
2024-01-16 03:15:00+01:00,0.0,3144.0,,,,,,,0.0,4340.0,17632.0,,,,,,,,,20.0,10143.0,0.0,1859.0,,,,,,0.0,299.0,0.0,173.0,,,,,,,,,,,,,,,,,,0.0,928.0,1980.0,,,,,,,,,,,,,,,,,,,,,2.0,1063.0,,,,,,,,,,,
2024-01-16 03:30:00+01:00,0.0,3148.0,,,,,,,0.0,4319.0,17715.0,,,,,,,,,19.0,10158.0,0.0,1867.0,,,,,,0.0,299.0,0.0,171.0,,,,,,,,,,,,,,,,,,0.0,913.0,1932.0,,,,,,,,,,,,,,,,,,,,,2.0,1063.0,,,,,,,,,,,
2024-01-16 03:45:00+01:00,0.0,3156.0,,,,,,,0.0,4280.0,17803.0,,,,,,,,,17.0,10174.0,0.0,1886.0,,,,,,0.0,299.0,0.0,169.0,,,,,,,,,,,,,,,,,,0.0,897.0,1889.0,,,,,,,,,,,,,,,,,,,,,2.0,1064.0,,,,,,,,,,,
2024-01-16 04:00:00+01:00,0.0,3164.0,0.0,307.0,555.0,0.0,373.0,0.0,0.0,4237.0,17911.0,0.0,305.0,269.0,0.0,43.0,23.0,0.0,201.0,15.0,10194.0,0.0,1924.0,0.0,130.0,2088.0,0.0,2075.0,0.0,399.0,0.0,167.0,0.0,571.0,0.0,22.0,0.0,625.0,0.0,10.0,0.0,418.0,0.0,741.0,0.0,1900.0,0.0,743.0,65.0,0.0,882.0,1843.0,0.0,0.0,43.0,0.0,0.0,73.0,0.0,0.0,672.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,4121.0,0.0,15.0,2253.0,2.0,1163.0,0.0,1066.0,0.0,709.0,0.0,794.0,0.0,520.0,2.0,0.0,1.0
2024-01-16 04:15:00+01:00,0.0,3168.0,,,,,,,0.0,4210.0,18015.0,,,,,,,,,13.0,10206.0,0.0,1941.0,,,,,,0.0,399.0,0.0,164.0,,,,,,,,,,,,,,,,,,0.0,867.0,1803.0,,,,,,,,,,,,,,,,,,,,,2.0,1162.0,,,,,,,,,,,
2024-01-16 04:30:00+01:00,0.0,3160.0,,,,,,,0.0,4180.0,18099.0,,,,,,,,,10.0,10215.0,0.0,1945.0,,,,,,0.0,399.0,0.0,161.0,,,,,,,,,,,,,,,,,,0.0,853.0,1776.0,,,,,,,,,,,,,,,,,,,,,2.0,1162.0,,,,,,,,,,,
2024-01-16 04:45:00+01:00,0.0,3144.0,,,,,,,0.0,4147.0,18158.0,,,,,,,,,8.0,10221.0,0.0,1943.0,,,,,,0.0,399.0,0.0,159.0,,,,,,,,,,,,,,,,,,0.0,839.0,1749.0,,,,,,,,,,,,,,,,,,,,,2.0,1161.0,,,,,,,,,,,
2024-01-16 05:00:00+01:00,0.0,3128.0,0.0,300.0,501.0,0.0,357.0,0.0,0.0,4088.0,18168.0,0.0,324.0,255.0,0.0,54.0,19.0,0.0,203.0,6.0,10231.0,0.0,1929.0,0.0,135.0,2120.0,0.0,1947.0,0.0,481.0,0.0,155.0,0.0,553.0,0.0,18.0,0.0,530.0,0.0,12.0,0.0,407.0,0.0,720.0,0.0,1661.0,0.0,748.0,65.0,0.0,825.0,1719.0,0.0,0.0,46.0,0.0,0.0,106.0,0.0,0.0,703.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,3846.0,0.0,19.0,2446.0,3.0,1213.0,0.0,1008.0,0.0,571.0,0.0,720.0,0.0,470.0,2.0,0.0,1.0
2024-01-16 05:15:00+01:00,0.0,3104.0,,,,,,,0.0,4016.0,18040.0,,,,,,,,,5.0,10229.0,0.0,1919.0,,,,,,0.0,481.0,0.0,151.0,,,,,,,,,,,,,,,,,,0.0,808.0,1690.0,,,,,,,,,,,,,,,,,,,,,3.0,1214.0,,,,,,,,,,,
2024-01-16 05:30:00+01:00,0.0,3076.0,,,,,,,0.0,3942.0,17907.0,,,,,,,,,4.0,10223.0,0.0,1910.0,,,,,,0.0,481.0,0.0,148.0,,,,,,,,,,,,,,,,,,0.0,790.0,1660.0,,,,,,,,,,,,,,,,,,,,,3.0,1215.0,,,,,,,,,,,
2024-01-16 05:45:00+01:00,0.0,3048.0,,,,,,,0.0,3858.0,17774.0,,,,,,,,,3.0,10216.0,0.0,1897.0,,,,,,0.0,481.0,0.0,144.0,,,,,,,,,,,,,,,,,,0.0,771.0,1632.0,,,,,,,,,,,,,,,,,,,,,3.0,1216.0,,,,,,,,,,,
2024-01-16 06:00:00+01:00,0.0,3032.0,0.0,326.0,498.0,1.0,290.0,0.0,0.0,3709.0,17685.0,0.0,305.0,216.0,0.0,74.0,24.0,0.0,202.0,3.0,10203.0,0.0,1878.0,0.0,130.0,2156.0,0.0,1802.0,0.0,548.0,0.0,141.0,0.0,524.0,0.0,16.0,0.0,439.0,0.0,16.0,0.0,398.0,0.0,673.0,0.0,1380.0,0.0,729.0,70.0,0.0,752.0,1603.0,0.0,0.0,61.0,0.0,0.0,143.0,0.0,0.0,743.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,3568.0,0.0,22.0,2645.0,4.0,1166.0,0.0,947.0,0.0,526.0,0.0,679.0,0.0,415.0,2.0,0.0,1.0
2024-01-16 06:15:00+01:00,0.0,3016.0,,,,,,,0.0,3578.0,17417.0,,,,,,,,,2.0,10198.0,0.0,1862.0,,,,,,0.0,548.0,0.0,138.0,,,,,,,,,,,,,,,,,,0.0,733.0,1573.0,,,,,,,,,,,,,,,,,,,,,4.0,1164.0,,,,,,,,,,,
2024-01-16 06:30:00+01:00,0.0,3004.0,,,,,,,0.0,3430.0,17120.0,,,,,,,,,2.0,10197.0,0.0,1848.0,,,,,,0.0,548.0,0.0,135.0,,,,,,,,,,,,,,,,,,0.0,714.0,1545.0,,,,,,,,,,,,,,,,,,,,,4.0,1163.0,,,,,,,,,,,
2024-01-16 06:45:00+01:00,0.0,2992.0,,,,,,,0.0,3280.0,16795.0,,,,,,,,,1.0,10200.0,0.0,1832.0,,,,,,0.0,548.0,0.0,133.0,,,,,,,,,,,,,,,,,,0.0,696.0,1515.0,,,,,,,,,,,,,,,,,,,,,4.0,1161.0,,,,,,,,,,,
2024-01-16 07:00:00+01:00,0.0,2984.0,0.0,381.0,539.0,118.0,319.0,5.0,0.0,3113.0,16469.0,0.0,280.0,188.0,0.0,91.0,27.0,0.0,199.0,1.0,10202.0,0.0,1818.0,0.0,133.0,2195.0,401.0,1663.0,6.0,579.0,13.0,130.0,10.0,476.0,4.0,16.0,11.0,359.0,6.0,18.0,3.0,389.0,36.0,623.0,92.0,1060.0,0.0,670.0,68.0,0.0,677.0,1482.0,0.0,0.0,76.0,0.0,0.0,191.0,0.0,0.0,761.0,0.0,0.0,356.0,0.0,0.0,0.0,23.0,3282.0,0.0,24.0,2855.0,50.0,1065.0,0.0,894.0,0.0,537.0,0.0,675.0,0.0,352.0,4.0,5.0,1.0
2024-01-16 07:15:00+01:00,0.0,2976.0,,,,,,,0.0,2976.0,16170.0,,,,,,,,,1.0,10209.0,0.0,1802.0,,,,,,6.0,579.0,44.0,127.0,,,,,,,,,,,,,,,,,,0.0,668.0,1455.0,,,,,,,,,,,,,,,,,,,,,53.0,1063.0,,,,,,,,,,,
2024-01-16 07:30:00+01:00,0.0,2964.0,,,,,,,0.0,2840.0,15908.0,,,,,,,,,2.0,10217.0,1.0,1784.0,,,,,,6.0,579.0,91.0,124.0,,,,,,,,,,,,,,,,,,0.0,668.0,1426.0,,,,,,,,,,,,,,,,,,,,,60.0,1062.0,,,,,,,,,,,
2024-01-16 07:45:00+01:00,60.0,2956.0,,,,,,,0.0,2704.0,15662.0,,,,,,,,,3.0,10226.0,0.0,1767.0,,,,,,6.0,579.0,166.0,121.0,,,,,,,,,,,,,,,,,,0.0,669.0,1398.0,,,,,,,,,,,,,,,,,,,,,67.0,1061.0,,,,,,,,,,,
2024-01-16 08:00:00+01:00,92.0,2948.0,10.0,466.0,576.0,486.0,373.0,125.0,77.0,2560.0,15415.0,1.0,310.0,199.0,2.0,90.0,27.0,1.0,196.0,6.0,10231.0,0.0,1751.0,0.0,137.0,2184.0,1409.0,1533.0,18.0,560.0,284.0,118.0,76.0,435.0,118.0,14.0,246.0,286.0,153.0,18.0,75.0,375.0,249.0,572.0,532.0,759.0,1.0,593.0,66.0,0.0,670.0,1370.0,0.0,0.0,91.0,0.0,0.0,256.0,0.0,0.0,787.0,0.0,0.0,370.0,0.0,0.0,0.0,665.0,3010.0,0.0,24.0,3063.0,254.0,962.0,0.0,863.0,0.0,588.0,1.0,726.0,1.0,293.0,25.0,50.0,1.0
2024-01-16 08:15:00+01:00,108.0,2932.0,,,,,,,295.0,2482.0,15200.0,,,,,,,,,47.0,10243.0,0.0,1731.0,,,,,,18.0,560.0,449.0,116.0,,,,,,,,,,,,,,,,,,0.0,669.0,1346.0,,,,,,,,,,,,,,,,,,,,,270.0,961.0,,,,,,,,,,,
2024-01-16 08:30:00+01:00,132.0,2916.0,,,,,,,619.0,2402.0,14983.0,,,,,,,,,128.0,10258.0,1.0,1709.0,,,,,,18.0,560.0,640.0,114.0,,,,,,,,,,,,,,,,,,4.0,666.0,1326.0,,,,,,,,,,,,,,,,,,,,,283.0,961.0,,,,,,,,,,,
2024-01-16 08:45:00+01:00,160.0,2900.0,,,,,,,1052.0,2298.0,14763.0,,,,,,,,,251.0,10279.0,8.0,1683.0,,,,,,18.0,560.0,833.0,112.0,,,,,,,,,,,,,,,,,,4.0,663.0,1306.0,,,,,,,,,,,,,,,,,,,,,297.0,960.0,,,,,,,,,,,
2024-01-16 09:00:00+01:00,200.0,2872.0,444.0,501.0,592.0,919.0,504.0,386.0,1585.0,2220.0,14563.0,22.0,341.0,217.0,31.0,80.0,26.0,2.0,195.0,861.0,10277.0,21.0,1655.0,495.0,134.0,2176.0,2345.0,1409.0,33.0,502.0,1012.0,109.0,170.0,412.0,337.0,14.0,693.0,228.0,500.0,20.0,213.0,374.0,534.0,526.0,1101.0,537.0,30.0,530.0,64.0,8.0,659.0,1287.0,0.0,0.0,110.0,0.0,0.0,318.0,0.0,0.0,811.0,0.0,0.0,399.0,0.0,0.0,0.0,1498.0,2654.0,88.0,25.0,3264.0,509.0,945.0,0.0,844.0,0.0,682.0,5.0,823.0,11.0,240.0,73.0,110.0,1.0
2024-01-16 09:15:00+01:00,240.0,2832.0,,,,,,,2221.0,2222.0,14349.0,,,,,,,,,1293.0,10329.0,30.0,1626.0,,,,,,33.0,502.0,1191.0,107.0,,,,,,,,,,,,,,,,,,102.0,657.0,1268.0,,,,,,,,,,,,,,,,,,,,,524.0,944.0,,,,,,,,,,,
2024-01-16 09:30:00+01:00,280.0,2792.0,,,,,,,2900.0,2225.0,14169.0,,,,,,,,,1805.0,10402.0,37.0,1598.0,,,,,,33.0,502.0,1366.0,105.0,,,,,,,,,,,,,,,,,,197.0,654.0,1255.0,,,,,,,,,,,,,,,,,,,,,538.0,944.0,,,,,,,,,,,
2024-01-16 09:45:00+01:00,320.0,2752.0,,,,,,,3571.0,2234.0,13997.0,,,,,,,,,2359.0,10492.0,45.0,1564.0,,,,,,33.0,502.0,1520.0,102.0,,,,,,,,,,,,,,,,,,294.0,651.0,1241.0,,,,,,,,,,,,,,,,,,,,,551.0,943.0,,,,,,,,,,,
